MacAddress,Company
40:BC:73,Cronoplast  S.L.
28:89:15,CashGuard Sverige AB
C8:1E:C2,ITEL MOBILE LIMITED
00:20:C1,SAXA
00:00:5B,ELTEC ELEKTRONIK AG
00:17:54,Arkino HiTOP Corporation Limited
C0:61:9A:7,MAD PIECE LLC.
24:16:51,Chipsea Technologies (Shenzhen) Corp.
00:50:C2:F8:0,SYS TEC electronic GmbH
4C:97:A1,Silicon Laboratories
70:B3:D5:DA:6,Redfish Group Pty Ltd
00:50:C2:68:9,RF Code
98:24:7B,HUAWEI TECHNOLOGIES CO.
00:1C:17,Nortel Networks
8C:1F:64:FB:A,Onto Innovation
00:1C:D6,Nokia Danmark AS
70:B3:D5:F2:D,ID Lock AS
14:DD:E5,MPMKVVCL
38:10:F0,Aruba
00:0C:40,Altech Controls
3C:D1:C9,Groupe SEB
58:20:8A:E,UPM Technology
00:50:C2:F7:3,DELTACAST.TV
A4:3B:FA:A,Plus One Japan Ltd.
00:A0:DC,O.N. ELECTRONIC CO.
8C:1F:64:53:F,Velvac Incorporated
24:DB:ED,Samsung Electronics Co.
38:84:79,Cisco Meraki
00:04:9E,Wirelink Co.
00:26:FA,BandRich Inc.
00:07:C0,NetZerver Inc.
00:1A:C5,Keysight Technologies
70:B3:D5:E2:3,Smith Meter
30:9C:23,Micro-Star INTL CO.
E8:7F:95,Apple
34:29:8F:A,Virtual Trunk Pte Ltd
00:C0:64,General Datacomm LLC
88:B8:63,HISENSE VISUAL TECHNOLOGY CO.
50:62:55:E,SHINSOFT CO.
00:1F:89,Signalion GmbH
34:FA:40,Guangzhou Robustel Technologies Co.
00:80:E9,Madge Ltd.
2C:7B:84,OOO Petr Telegin
E0:3C:1C:0,Scangrip
4C:77:6D,Cisco Systems
CC:B5:4C,Texas Instruments
70:B3:D5:3C:2,Cellular Specialties
68:6E:23,Wi3 Inc.
74:F8:DB:8,Songam Syscom Co. LTD.
00:80:68,YAMATECH SCIENTIFIC LTD.
00:15:17,Intel Corporate
70:B3:D5:B3:3,Aplex Technology Inc.
6C:1B:3F,MiraeSignal Co.
70:B3:D5:C5:7,eBZ GmbH
00:0D:81,PepperlFuchs GmbH
70:B3:D5:FD:7,Centum Adetel Group
2C:08:23,Sercomm France Sarl
00:50:C2:A5:2,The VON Corporation
70:03:7E,Technicolor CH USA Inc.
FC:A4:7A:3,Cliptech Industria e Comercio Ltda
00:1C:11,ARRIS Group
BC:E5:9F,WATERWORLD Technology Co.
A0:D7:A0,Huawei Device Co.
00:50:C2:5E:A,Micro Elektronische Producten
00:90:5A,DEARBORN GROUP
4C:74:A7:1,Shenzhen Hollyland Technology Co.
4C:EA:41:9,Annapurna labs
00:50:C2:C9:5,IPSES S.r.l.
A8:B2:71,HUAWEI TECHNOLOGIES CO.
70:B3:D5:27:E,Mettler Toledo
00:90:80,NOT LIMITED
00:50:C2:76:8,Control Service do Brasil Ltda
00:1C:A7,International Quartz Limited
0C:5C:D8,DOLI Elektronik GmbH
00:50:C2:F0:4,KINKI ROENTGEN INDUSTRIAL CO.
3C:26:E4,Cisco Systems
1C:4D:89,Hangzhou Huacheng Network Technology Co.
00:80:5C,AGILIS CORPORATION
70:B3:D5:6E:9,Krontech
0C:7F:ED:3,Soft dB
58:B1:8F,Huawei Device Co.
AC:67:84,Google
00:0A:D8,IPCserv Technology Corp.
04:A1:6F,IEEE Registration Authority
70:B3:D5:3A:0,chiconypower
64:31:39:C,SHEN ZHEN FUCHANG TECHNOLOGY Co.
00:50:65,TDK-Lambda Corporation
E4:5A:D4,Eltex Enterprise Ltd.
00:19:D1,Intel Corporate
24:5D:FC:D,Hunan Honestone lntelligence Technology Co.
54:E1:AD,LCFC(HeFei) Electronics Technology co.
C4:86:E9,HUAWEI TECHNOLOGIES CO.
84:8D:84,Rajant Corporation
C4:62:37,sunweit industrial limited
D4:61:37:2,Robert Bosch Elektronikai Kft.
14:DD:02,Liangang Optoelectronic Technology CO.
00:09:B6,Cisco Systems
E4:F8:BE,TECNO MOBILE LIMITED
24:C4:2F,Philips Lifeline
8C:1F:64:12:7,Retronix Technology Inc.
7C:94:2A,HUAWEI TECHNOLOGIES CO.
5C:C9:D3,PALLADIUM ENERGY ELETRONICA DA AMAZONIA LTDA
14:58:D0,Hewlett Packard
5C:1D:D9,Apple
18:50:2A,SOARNEX
28:9F:04,Samsung Electronics Co.
40:D8:55:17:9,Servo-Robot Inc.
00:13:E0,Murata Manufacturing Co.
00:0D:8D,Prosoft Technology
00:09:22,TST Biometrics GmbH
90:AF:D1,netKTI Co.
40:FA:FE,Motorola Mobility LLC
90:00:4E,Hon Hai Precision Ind. Co.
CC:4F:5C:A,AZ-TECHNOLOGY SDN BHD
00:50:C2:EF:5,Human Network Labs
34:C6:DD,Hangzhou Ezviz Software Co.
90:D7:BE,Wavelab Global Inc.
24:A3:F0:C,BEIJING CUNYIN CHENGQI TECHNOLOGY CO.
70:40:FF,Huawei Device Co.
64:5D:92,SICHUAN TIANYI COMHEART TELECOMCO.
00:50:C2:FD:3,Aster Electric Co.
00:1F:03,NUM AG
00:05:DF,Electronic Innovation
F8:79:99,Guangdong Jiuzhi Technology Co.
00:50:C2:74:5,ACISA
9C:E7:BD,Winduskorea co.
00:12:0E,AboCom
00:D0:0C,SNIJDER MICRO SYSTEMS
B0:47:5E:0,Shenzhen C  D Electronics Co.
00:16:9D,Cisco Systems
8C:1F:64:B9:E,Power Electronics Espana
00:50:C2:4D:6,Ingenieurb??ro Schober
F4:90:CB:6,Airbeam Wireless Technologies Inc.
40:D8:55:05:B,Data Flow Systems
D4:6E:5C,HUAWEI TECHNOLOGIES CO.
AC:FA:A5,digitron
E4:1E:0A:E,Shanghai LeXiang Technology Co.
00:05:35,Chip PC Ltd.
94:23:6E,Shenzhen Junlan Electronic Ltd
00:50:C2:12:E,RUNCOM
0C:47:A9:8,Honest Networks LLC
00:1D:01,Neptune Digital
F8:4D:89,Apple
70:B3:D5:85:1,EXASCEND (Wuhan) Co.
C0:E4:34,AzureWave Technology Inc.
6C:4D:73,Apple
24:29:34,Google
D4:6A:A8,HUAWEI TECHNOLOGIES CO.
8C:44:35,Shanghai BroadMobi Communication Technology Co.
8C:1F:64:CF:7,BusPas
D0:93:95:C,BRICK4U GmbH
00:11:3A,SHINBORAM
C8:7B:5B,zte corporation
00:06:0C,Melco Industries
00:25:B0,Schmartz Inc
70:B3:D5:67:8,The Dini Group
70:B3:D5:66:1,DesignA Electronics Limited
BC:08:66,Nestle Purina PetCare
94:16:73,Point Core SARL
A4:AE:11,Hon Hai Precision Ind. Co.
70:B3:D5:E8:0,Changzhou Rapid Information Technology Co
00:50:C2:EA:3,Subsea Systems
00:1C:45,Chenbro Micom Co.
00:00:85,CANON INC.
E0:78:A3,Shanghai Winner Information Technology Co.
44:2A:60,Apple
00:05:93,Grammar Engine Inc.
28:22:1E,HUAWEI TECHNOLOGIES CO.
00:01:98,Darim Vision
D8:80:39,Microchip Technology Inc.
24:46:C8,Motorola Mobility LLC
00:00:43,MICRO TECHNOLOGY
88:DA:04,HUAWEI TECHNOLOGIES CO.
1C:A0:D3:1,Jabil circuit italia srl
00:05:E3,LightSand Communications
64:62:66:B,Signal Hound
70:B3:D5:BE:8,AndFun Co.
00:0B:38,Kn??rr GmbH
00:40:37,SEA-ILAN
70:B3:D5:54:B,Brakels IT
24:62:CE,Aruba
14:7D:C5,Murata Manufacturing Co.
48:43:7C,Apple
38:91:D5,Hangzhou H3C Technologies Co.
D8:C4:E9,Samsung Electronics Co.
4C:7F:62,Nokia Corporation
00:10:13,Kontron America
F8:B2:F3,GUANGZHOU BOSMA TECHNOLOGY CO.
70:B3:D5:A2:0,Design For Life Systems
BC:05:43,AVM GmbH
00:21:02,UpdateLogic Inc.
A8:5B:36:0,Bluesoo Tech (HongKong) Co.
F4:23:9C,SERNET (SUZHOU) TECHNOLOGIES CORPORATION
00:50:C2:6A:7,Hoer GmbH  Co. Industrie-Electronic KG
40:D8:55:50:D,Shenzhen MaiWei Cable TV Equipment CO.
64:B2:B4,Fiberhome Telecommunication Technologies Co.
70:B3:D5:2C:D,Korea Airports Corporation
20:39:56,HMD Global Oy
70:B3:D5:9C:E,Terragene S.A
00:17:91,LinTech GmbH
8C:1F:64:7F:4,G.M. International srl
58:26:3A,Silicon Laboratories
00:50:C2:61:D,Sutus Inc
6C:5C:3D:E,Clinton Electronics Corporation
00:40:CC,SILCOM MANUFG TECHNOLOGY INC.
24:46:E4,HUAWEI TECHNOLOGIES CO.
B8:7B:C5,Apple
00:10:00,CABLE TELEVISION LABORATORIES
9C:B0:08,Ubiquitous Computing Technology Corporation
00:25:D7,CEDO
A4:E6:15,SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.
D4:3D:F3,Zyxel Communications Corporation
70:B3:D5:1B:3,Graphcore Ltd
8C:1F:64:E7:0,TELFI TECHNOLOGIES PRIVATE LIMITED
80:C6:AB,Technicolor CH USA Inc.
6C:2A:DF:A,JBF
00:24:C7,Mobilarm Ltd
8C:55:70:1,LLC Katusha Print
00:22:17,Neat Electronics
40:B3:FC,Logital Co. Limited 
00:A0:77,FUJITSU NEXION
00:90:30,HONEYWELL-DATING
00:1B:C5:08:6,CAST Group of Companies Inc.
58:3C:C6,Omneality Ltd.
50:48:2C:1,Annapurna labs
00:0A:C8,ZPSYS CO.
98:F9:C7:4,Promess GmbH
94:FA:E8,Shenzhen Eycom Technology Co.
08:AA:55,Motorola Mobility LLC
60:95:CE:2,Q-SENTECH Co.
2C:B0:FD,Shenzhen MiaoMing  Intelligent Technology Co.
00:1D:F1,Intego Systems
48:4B:D4,Technicolor CH USA Inc.
00:30:4D,ESI
B8:9F:09,Wistron Neweb Corporation
7C:CB:E2:D,optilink networks pvt ltd
1C:91:80,Apple
8C:1F:64:2C:E,E2 Nova Corporation
00:0D:7B,Consensys Computers Inc.
60:B6:47,Silicon Laboratories
8C:1F:64:56:F,ADETEC SAS
00:24:D0,Shenzhen SOGOOD Industry CO.
04:EE:E8:C,daishin
6C:8A:EC,Nantong Coship Electronics Co.
00:12:5C,Green Hills Software
34:4C:A4,amazipoint technology Ltd.
00:24:E2,HASEGAWA ELECTRIC CO.
74:D0:2B,ASUSTek COMPUTER INC.
00:26:51,Cisco Systems
5C:1A:6F,Cambridge Industries(Group) Co.
C0:DC:AB,LG Innotek
EC:2F:20,HYUNDAI WIA
00:13:E2,GeoVision Inc.
8C:1F:64:5C:3,R3Vox Ltd
64:AE:F1,Qingdao Hisense Electronics Co.
F4:1A:79,IEEE Registration Authority
B8:07:56,Cisco Meraki
00:50:C2:84:B,TASK SISTEMAS DE COMPUTACAO LTDA
98:AA:FC:8,Beijing Tiandi-Marco Electro-Hydraulic Control System Company Ltd.
00:1C:5B,Chubb Electronic Security Systems Ltd
70:B3:D5:45:9,Protium Technologies
00:1F:AD,Brown Innovations
B4:73:56,Hangzhou Treebear Networking Co.
70:B3:D5:0B:6,Landis Gyr
00:30:BB,CacheFlow
70:B3:D5:B5:D,SHANDHAI LANDLEAF ARCHITECTURE TECHNOLOGY CO.
C0:CB:F1,Mobiwire Mobiles (NingBo) Co.
AC:1E:D0,Temic Automotive Philippines Inc.
00:13:84,Advanced Motion Controls
A0:B7:65,Espressif Inc.
F0:A7:31,TP-Link Corporation Limited
00:15:F0,EGO BV
6C:61:F4,SFR
FA:2E:E9,OCA Alliance
64:33:B5:E,University of Texas at Austin
00:18:D8,ARCH METER Corporation
88:C1:74,zte corporation
8C:1F:64:59:3,Brillian Network  Automation Integrated System Co.
A4:19:08,Fiberhome Telecommunication Technologies Co.
00:10:DA,Kollmorgen Corp
2C:27:D7,Hewlett Packard
BC:34:00:0,Redvision CCTV
00:50:AC,MAPLE COMPUTER CORPORATION
00:1A:34,Konka Group Co.
CC:DB:A7,Espressif Inc.
B0:9A:E2,STEMMER IMAGING GmbH
00:06:09,Crossport Systems
00:76:3D,Veea
8C:1F:64:08:B,Shanghai Shenxu Technology Co.
14:7B:AC,Nokia
00:50:C2:D7:A,Transbit Sp. z o.o.
C4:83:72:C,Acenew technology(shenzhen) limited company
00:17:8A,DARTS TECHNOLOGIES CORP.
00:0F:3B,Fuji System Machines Co.
70:B3:D5:3A:3,CDS Institute of Management Strategy
08:26:AE:A,Flextronics International Kft
00:00:9A,RC COMPUTER AS
00:00:2E,SOCIETE EVIRA
60:8A:10,Microchip Technology Inc.
A0:CC:2B,Murata Manufacturing Co.
00:25:77,D-BOX Technologies
70:B3:D5:FA:D,ARC Technology Solutions
50:62:55:9,Southern Ground Audio LLC
30:51:F8,BYK-Gardner GmbH
00:23:57,Pitronot Technologies and Engineering P.T.E. Ltd.
00:A0:47,INTEGRATED FITNESS CORP.
14:4F:D7,IEEE Registration Authority
C4:AD:F1,GOPEACE Inc.
04:0A:83,Alcatel-Lucent
70:B3:D5:CD:5,Apantac LLC
9C:ED:FA,EVUlution AG
DC:E1:AD,Shenzhen Wintop Photoelectric Technology Co.
7C:47:7C:4,RLC Electronics Systems
2C:AA:8E,Wyze Labs Inc
CC:B1:1A,Samsung Electronics Co.
70:B3:D5:7F:B,db Broadcast Products Ltd
7C:10:C9,ASUSTek COMPUTER INC.
DC:8C:37,Cisco Systems
C4:7B:80,Protempis
00:21:CB,SMS TECNOLOGIA ELETRONICA LTDA
64:57:25,Hui Zhou Gaoshengda Technology Co.
00:0C:14,Diagnostic Instruments
00:D0:0D,MICROMERITICS INSTRUMENT
EC:C9:FF,Espressif Inc.
00:19:83,CCT RD Limited
44:AD:D9,Cisco Systems
F4:52:46,ASKEY COMPUTER CORP
EC:9F:0D:1,Simula Technology Inc.
00:B0:17,InfoGear Technology Corp.
44:18:4F,Fitview
04:1D:C7,zte corporation
E0:5A:9F:E,ShenZhen Arts Changhua Intelligent Technology Co.
98:27:82:5,Guangzhou Wuzhou Technology Co
DC:1D:D4,Microstep-MIS spol. s r.o.
00:1B:37,Computec Oy
80:74:59,Ks Co.
70:B3:D5:78:6,RCH Vietnam Limited Liability Company
00:EB:2D,Sony Mobile Communications Inc
00:1D:3D,Avidyne Corporation
AC:80:AE,Fiberhome Telecommunication Technologies Co.
00:26:4C,Shanghai DigiVision Technology Co.
70:B3:D5:AE:1,DimoCore Corporation
00:10:7B,Cisco Systems
8C:1F:64:BB:7,JIANGXI LV C-CHONG CHARGING TECHNOLOGY CO.LTD
00:20:40,ARRIS Group
00:09:D8,F??lt Communications AB
A4:98:13,ARRIS Group
04:CB:01,Samsung Electronics Co.
14:6B:9C,SHENZHEN BILIAN ELECTRONIC CO.???LTD
38:0E:4D,Cisco Systems
00:0C:D5,Passave Inc.
FC:E4:98:B,GIGA Copper Networks GmbH
EC:D0:9F,Xiaomi Communications Co Ltd
E8:05:DC,Verifone Inc.
00:05:84,AbsoluteValue Systems
D0:6B:78,Apple
00:1A:69,Wuhan Yangtze Optical Technology CO.
70:B3:D5:A8:6,Divigraph (Pty) LTD
00:01:B4,Wayport
28:36:38,IEEE Registration Authority
C0:FB:F9,IEEE Registration Authority
C4:A5:59:3,X-speed lnformation Technology Co.
00:50:C2:2C:C,EMBEDDED TOOLSMITHS
3C:6A:2C:0,Rio Lago Technologies  LLC
04:E3:C8,FUJIAN STAR-NET COMMUNICATION CO.
AC:4E:91,HUAWEI TECHNOLOGIES CO.
00:30:8C,Quantum Corporation
4C:E1:73:9,Shenzhen Evolution Dynamics Co.
00:02:6D,Adept Telecom
70:B3:D5:33:5,Jonsa Australia Pty Ltd
00:50:C2:C6:1,HaiVision Systems Incorporated
AC:64:DD:5,SHANGHAI ZTE TECHNOLOGIES CO.
00:E7:E3,zte corporation
A8:3F:A1:2,MEDCAPTAIN MEDICAL TECHNOLOGY CO.
70:50:E7:D,Eta Compute Inc.
00:14:A4,Hon Hai Precision Ind. Co.
7C:7A:53,Phytrex Technology Corp.
00:18:02,Alpha Networks Inc.
00:50:C2:EC:B,FAL Corp
00:50:C2:E5:5,TTi Ltd
70:B3:D5:EE:B,shenzhen suofeixiang technology Co.
14:89:FD,Samsung Electronics Co.
84:16:0C,Broadcom Limited
18:4C:08,Rockwell Automation
00:40:35,OPCOM
D0:96:86:4,Houston Radar LLC
00:12:71,Measurement Computing Corp
00:05:97,Eagle Traffic Control Systems
98:4C:04,Zhangzhou Keneng Electrical Equipment Co Ltd
00:50:C2:C5:3,Eilersen Electric AS
6C:32:DE,Indieon Technologies Pvt. Ltd.
00:1C:D5,ZeeVee
8C:1F:64:AC:5,Forever Engineering Systems Pvt. Ltd.
90:A5:7D,Huawei Device Co.
E0:0C:E5,HUAWEI TECHNOLOGIES CO.
00:24:91,Samsung Electronics Co.
00:16:08,Sequans Communications
00:3A:9A,Cisco Systems
B0:7A:DF,HUAWEI TECHNOLOGIES CO.
F8:B7:97,NEC Platforms
AC:64:DD:A,Bluewave Global Manufacturing Limited
6C:48:A6,Fiberhome Telecommunication Technologies Co.
F4:C2:48,Samsung Electronics Co.
A8:B8:6E,LG Electronics (Mobile Communications)
20:85:93:3,UNILUMIN GROUP CO.
00:50:C2:DD:9,Metraware
BC:DF:E1:3,System Industrie Electronic GmbH
FC:53:9E,Shanghai Wind Technologies Co.
00:50:C2:96:1,Picsolve International Limited
00:05:3A,Willowglen Services Pte Ltd
70:B3:D5:50:8,INSEVIS GmbH
38:F4:5E,H1-Radio co.
00:10:AA,MEDIA4
70:B3:D5:96:F,4CAM GmbH
BC:51:5F,Nokia Solutions and Networks India Private Limited
00:50:C2:48:E,Teledyne Tekmar
60:A4:34:1,EEG Enterprises Inc
A4:7E:36,EM Microelectronic
00:23:EA,Cisco Systems
70:B3:D5:93:5,Sensor Developments
00:50:C2:49:9,Trellia Networks
F4:6E:95,Extreme Networks
00:25:E1,SHANGHAI SEEYOO ELECTRONIC  TECHNOLOGY CO.
FC:A0:5A,Oray.com co.
00:E2:2C,China Mobile Group Device Co.
F4:A4:54:1,PT Telkom Indonesia
8C:1F:64:59:1,MB connect line GmbH Fernwartungssysteme
00:1F:CF,MSI Technology GmbH
10:96:C6,Cisco Systems
00:00:F4,Allied Telesis
00:0D:A1,MIRAE ITS Co.
00:1B:C5:01:9,Dunlop Systems  Components
50:FF:99:0,Simicon
CC:F5:5F,E FOCUS INSTRUMENTS INDIA PRIVATE LIMITED
00:E0:36,PIONEER CORPORATION
00:02:5C,SCI Systems (Kunshan) Co.
00:11:8B,Alcatel-Lucent Enterprise
B8:48:AA,EM Microelectronic
00:C0:57,MYCO ELECTRONICS
E4:8B:7F,Apple
DC:8B:28,Intel Corporate
78:11:00,Quantumsolution
F0:23:AE,AMPAK Technology
A4:01:30,ABIsystems Co.
70:25:26,Nokia
00:A0:01,DRS Signal Solutions
70:B3:D5:B8:A,Nexus Tech. VN
70:B3:D5:85:E,XLOGIC srl
E8:6E:AD,Guangzhou Gizwits loT Technology Co.
3C:61:05,Espressif Inc.
1C:55:3A,QianGua Corp.
A8:80:55,Tuya Smart Inc.
00:50:D7,TELSTRAT
00:0E:63,Lemke Diagnostics GmbH
70:B3:D5:A0:0,ATX NETWORKS LTD
8C:1F:64:79:D,Murata Manufacturing Co.
B8:4C:87:9,Airgain Inc.
54:36:9B,1Verge Internet Technology (Beijing) Co.
00:08:90,AVILINKS SA
88:25:10,Aruba
E8:FC:60,ELCOM Innovations Private Limited
34:7E:00,Huawei Device Co.
00:09:03,Panasas
8C:1F:64:20:A,Oriux
00:1B:C5:04:4,ZAO quotRADIUS Avtomatikaquot
04:D1:6E:0,INTRIPLE
9C:39:28,Samsung Electronics Co.
1C:E6:1D,Samsung Electronics Co.
44:32:62,zte corporation
00:0B:9B,Sirius System Co
40:8F:9D,Juniper Networks
00:40:A4,ROSE ELECTRONICS
08:63:32:8,in.hub GmbH
00:1A:42,Techcity Technology co.
00:0B:FD,Cisco Systems
A0:28:33:E,Precision Planting
00:C0:18,LANART CORPORATION
8C:1F:64:E6:8,LHA Systems (Pty) Ltd
9C:EA:97,Honor Device Co.
00:24:1F,DCT-Delta GmbH
70:B3:D5:3C:1,thingdust AG
50:1E:2D,StreamUnlimited Engineering GmbH
70:B3:D5:69:8,ZIEHL-ABEGG SE
88:81:87,Umeox Innovations Co.
A4:53:EE:B,Viper Design
00:01:5F,DIGITAL DESIGN GmbH
EC:5B:CD:7,Annapurna labs
00:0E:65,TransCore
70:B3:D5:F6:A,Guan Show Technologe Co.
AC:50:93,Magna Electronics Europe GmbH  Co. OHG
E0:46:9A,NETGEAR
EC:D1:9A,Zhuhai Liming Industries Co.
00:06:8A,NeuronNet Co. Ltd. RD Center
00:07:EB,Cisco Systems
00:60:FF,QuVis
0C:86:29,IEEE Registration Authority
00:50:C2:DC:C,Instrumentel Limited
A0:19:17,Bertel S.p.a.
00:04:1C,ipDialog
B0:B3:53:E,Nanjing Yining Intelligent Technology Co.
58:F3:87,HCCP
38:C8:5C,Cisco SPVTG
00:50:C2:98:6,DSCI
00:80:17,PFU LIMITED
40:D8:55:06:5,Parallel Wireless
3C:DC:03:2,Guangdong Yada Electronics Co.
C8:D1:0B,Nokia Corporation
C4:74:1E,zte corporation
74:2D:0A,Norfolk Elektronik AG
30:99:35,zte corporation
80:1F:02,Edimax Technology Co. Ltd.
3C:BC:D0,zte corporation
00:50:C2:E2:B,Plant Integrity Limited
78:CA:5E,ELNO
E8:93:F3,Graphiant Inc
C8:BF:4C,Beijing Xiaomi Mobile Software Co.
78:C4:FA,Meta Platforms
00:69:67:1,miliwave
8C:83:E1,Samsung Electronics Co.
00:6C:FD,Sichuan Changhong Electric Ltd.
00:20:79,MIKRON GMBH
F4:B6:E5,TerraSem Co.
00:26:C2,SCDI Co. LTD
2C:7A:F4:2,Delmatic Limited
70:B3:D5:A4:7,KANOA INC
DC:2F:FA,GE Lighting
54:C8:CC,Shenzhen SDG Telecom Equipment Co.
40:D8:55:1A:C,ELAN SYSTEMS
00:E0:06,SILICON INTEGRATED SYS. CORP.
0C:EF:AF:E,Infinisource Inc.
8C:1F:64:79:F,Hiwin Mikrosystem Corp.
F4:2B:8C,Samsung Electronics Co.
98:CC:4D,Shenzhen mantunsci co.
00:1F:B6,Chi Lin Technology Co.
00:50:C2:A2:C,KWS-Electronic GmbH
08:00:77,TSL COMMUNICATIONS LTD.
80:D0:9B,HUAWEI TECHNOLOGIES CO.
00:10:90,CIMETRICS
34:BC:5E,eero inc.
8C:1F:64:7D:3,Suntech Engineering
70:B3:D5:42:C,D.Marchiori Srl
00:0B:CB,Fagor Automation 
38:AD:8E,New H3C Technologies Co.
00:00:C4,WATERS DIV. OF MILLIPORE
00:04:FF,Acronet Co.
64:B5:C6,Nintendo Co.
10:BE:F5,D-Link International
70:B3:D5:AC:9,Trinity Solutions LLC
40:D8:55:17:0,ICS Eletronics
00:1C:BA,VerScient
A4:F4:65,ITEL MOBILE LIMITED
70:B3:D5:0D:F,B.E.A. sa
00:50:C2:51:0,Summit Developmen
9C:CB:F7,CLOUD STAR TECHNOLOGY CO.
40:D8:55:06:C,RohdeSchwarz Topex SA
78:D4:F1:2,Lyngsoe Systems
70:B3:D5:A4:0,STRACK LIFT AUTOMATION GmbH
28:6B:B4,SJIT Co.
70:B3:D5:BA:8,Controlled Power Company
30:C5:07,ECI Telecom Ltd.
00:1C:A5,Zygo Corporation
70:B3:D5:64:A,Netbric Technology Co.
00:80:E3,CORAL NETWORK CORPORATION
DC:C2:C9,CANON INC.
00:50:C2:17:1,Quantronix
00:05:2F,Leviton Network Solutions
00:23:F9,Double-Take Software
88:B4:36,FUJIFILM Corporation
8C:B7:F7,Shenzhen UniStrong Science  Technology Co.
50:CD:32,NanJing Chaoran Science  Technology Co.
60:AB:14,LG Innotek
9C:99:A0,Xiaomi Communications Co Ltd
00:18:8A,Infinova LLC
08:8F:C3,COMPAL INFORMATION (KUNSHAN) CO.
08:52:40,EbV Elektronikbau- und Vertriebs GmbH
28:16:7F,Xiaomi Communications Co Ltd
CC:B5:D1,Beijing Xiaomi Mobile Software Co.
10:8E:BA,Molekule
70:B3:D5:EC:6,ESII
00:A3:8E,Cisco Systems
3C:24:F0:3,Wisycom
00:0B:30,Beijing Gongye Science  Technology Co.
F8:52:DF,VNL Europe AB
00:5F:BF,Toshiba Corp.
00:1B:36,Tsubata Engineering Co.
00:1D:56,Kramer Electronics Ltd.
BC:CA:B5,ARRIS Group
FC:A4:7A:E,Hefei Feier Smart ScienceTechnology Co. Ltd
00:50:C2:62:2,2N TELEKOMUNIKACE a.s.
5C:E2:23,Delphin Technology AG
00:50:C2:84:F,Gamber-Johnson LLC
00:1F:23,Interacoustics
84:05:11,Apple
28:36:13:9,Qingdao Airpoint Electronics Co.
00:E0:DD,Zenith Electronics Corporation
70:B3:D5:BA:1,Cathwell AS
8C:1F:64:E7:5,Stercom Power Soltions GmbH
70:B3:D5:43:E,Peloton Technology
C4:E9:84,TP-LINK TECHNOLOGIES CO.
00:1E:D3,Dot Technology Intl Co.
48:70:1E,Texas Instruments
6C:83:36,Samsung Electronics Co.
00:03:F1,Cicada Semiconductor
00:36:FE,SuperVision
80:02:9C,Gemtek Technology Co.
3C:DC:BC,Samsung Electronics Co.
00:0E:86,Alcatel North America
8C:1F:64:6B:3,Feritech Ltd.
00:02:92,Logic Innovations
D8:36:5F,Intelbras
70:B3:D5:F9:2,TechOne
DC:36:43:A,KUANTECH (CAMBODIA) CORPORATION LIMITED
B8:4C:87:B,Beijing Yunji Technology Co.
8C:1F:64:B9:F,Lithion Battery Inc
8C:DF:2C,vivo Mobile Communication Co.
70:B3:D5:D2:5,ENGenesis 
00:0C:8B,Connect Tech Inc
58:47:CA:0,LITUM BILGI TEKNOLOJILERI SAN. VE TIC. A.S.
00:80:02,SATELCOM (UK) LTD
00:50:C2:58:E,Penny  Giles Aerospace Ltd
40:05:89,T-Mobile
F8:AB:82,Xiaomi Communications Co Ltd
00:D0:46,DOLBY LABORATORIES
44:47:CC,Hangzhou Hikvision Digital Technology Co.
18:3A:2D,Samsung Electronics Co.
00:01:BF,Teleforce Co.
64:67:07,Beijing Omnific Technology
20:BE:B4,Hisense broadband multimedia technology Co.
00:0A:47,Allied Vision Technologies
70:B3:D5:1A:9,OCEANIX INC.
E8:79:A3,Cisco Systems
00:D0:E1,AVIONITEK ISRAEL INC.
30:34:D2,Availink
64:DB:8B,Hangzhou Hikvision Digital Technology Co.
54:44:3B,HUAWEI TECHNOLOGIES CO.
4C:EA:41:4,Eltroplan Engineering GmbH
7C:70:BC:1,XD-GE Automation CO.
38:F7:F1,Huawei Device Co.
70:D5:1E,Fiberhome Telecommunication Technologies Co.
04:4A:69,Shenzhen Phaten Tech. LTD
00:11:1B,Targa Systems Div L-3 Communications
60:36:96,The Sapling Company
78:F2:38,Samsung Electronics Co.
6C:0F:61,Hypervolt Ltd
D0:1E:1D,SaiNXT Technologies LLP
00:36:BE,Northwest Towers
58:C5:CB,Samsung Electronics Co.
54:A2:45,Digisol Systems Limited
00:1A:59,Ircona
D0:A0:11:D,REMOWIRELESS COMMUNICATION INTERNATIONAL CO.
00:1D:61,BIJ Corporation
0C:CC:47:8,NINGBO QIXIANG INFORMATION TECHNOLOGY CO.
B8:A7:5E,Wuxi Xinjie Electric Co.
00:D0:DB,MCQUAY INTERNATIONAL
70:B3:D5:ED:6,Metrasens Limited
A4:15:88,ARRIS Group
00:11:3F,Alcatel DI
00:50:C2:E2:7,CONTROL SYSTEMS Srl
8C:1F:64:5D:0,Image Engineering
00:14:EA,S Digm Inc. (Safe Paradigm Inc.)
00:50:C2:33:5,Nimcat Networks
70:B3:D5:50:6,Tonbo Imaging Pte Ltd
00:50:C2:58:D,ZAO
30:AA:BD,Shanghai Reallytek Information Technology Co.
08:ED:B9,Hon Hai Precision Ind. Co.
68:D4:8B,Hailo Technologies Ltd.
94:E9:8C,Nokia
